step cell x y activation replay
23 908 641.64516129 951.483870968 0.88120414161 False
23 909 651.161290323 955.483870968 0.922646411036 False
24 876 555.129032258 933.225806452 0.918536327649 False
24 877 592.64516129 911.225806452 0.869876389617 False
24 907 521.129032258 960.483870968 0.839799423237 False
24 909 651.161290323 955.483870968 0.811607151567 False
24 938 556.129032258 994.741935484 0.933482513723 False
24 969 572.129032258 1011.0 0.809650600408 False
24 970 594.64516129 1013.0 0.795510271281 False
25 845 553.129032258 893.967741935 0.869502975288 False
25 875 490.612903226 928.225806452 0.817867220398 False
25 876 555.129032258 933.225806452 0.968965055866 False
25 877 592.64516129 911.225806452 0.857079543155 False
25 906 494.612903226 948.483870968 0.893046517652 False
25 907 521.129032258 960.483870968 0.912577650671 False
26 813 483.612903226 860.709677419 0.854010368062 False
26 844 462.612903226 877.967741935 0.788065375404 False
26 874 450.096774194 908.225806452 0.958602732475 False
26 875 490.612903226 928.225806452 0.920026240126 False
26 905 426.096774194 939.483870968 0.823296196321 False
26 906 494.612903226 948.483870968 0.917875597434 False
26 907 521.129032258 960.483870968 0.795290237666 False
27 780 365.580645161 819.451612903 0.811385796607 False
27 811 385.580645161 869.709677419 0.876644647032 False
27 812 411.096774194 855.709677419 0.976766148078 False
27 813 483.612903226 860.709677419 0.807190895825 False
27 843 430.096774194 891.967741935 0.876746483889 False
28 842 356.580645161 890.967741935 0.927910382213 False
28 872 320.064516129 915.225806452 0.816722245859 False
28 873 344.580645161 904.225806452 0.974518059187 False
28 904 347.580645161 936.483870968 0.97003474503 False
29 873 344.580645161 904.225806452 0.81076645381 False
29 903 279.064516129 948.483870968 0.847595826127 False
29 904 347.580645161 936.483870968 0.917908576438 False
31 873 344.580645161 904.225806452 1.0 True
32 904 347.580645161 936.483870968 1.0 True
33 842 356.580645161 890.967741935 1.0 True
34 872 320.064516129 915.225806452 1.0 True
35 904 347.580645161 936.483870968 1.0 True
36 904 347.580645161 936.483870968 1.0 True
37 904 347.580645161 936.483870968 1.0 True
38 873 344.580645161 904.225806452 1.0 True
39 904 347.580645161 936.483870968 1.0 True
40 873 344.580645161 904.225806452 1.0 True
41 904 347.580645161 936.483870968 1.0 True
42 873 344.580645161 904.225806452 1.0 True
43 904 347.580645161 936.483870968 1.0 True
44 873 344.580645161 904.225806452 1.0 True
45 904 347.580645161 936.483870968 1.0 True
46 873 344.580645161 904.225806452 1.0 True
47 873 344.580645161 904.225806452 1.0 True
48 904 347.580645161 936.483870968 1.0 True
49 873 344.580645161 904.225806452 1.0 True
50 904 347.580645161 936.483870968 1.0 True
51 873 344.580645161 904.225806452 1.0 True
52 904 347.580645161 936.483870968 1.0 True
53 873 344.580645161 904.225806452 1.0 True
54 904 347.580645161 936.483870968 1.0 True
55 873 344.580645161 904.225806452 1.0 True
56 904 347.580645161 936.483870968 1.0 True
57 873 344.580645161 904.225806452 1.0 True
58 904 347.580645161 936.483870968 1.0 True
59 873 344.580645161 904.225806452 1.0 True
60 904 347.580645161 936.483870968 1.0 True
61 873 344.580645161 904.225806452 1.0 True
62 904 347.580645161 936.483870968 1.0 True
63 873 344.580645161 904.225806452 1.0 True
64 904 347.580645161 936.483870968 1.0 True
65 873 344.580645161 904.225806452 1.0 True
66 904 347.580645161 936.483870968 1.0 True
67 873 344.580645161 904.225806452 1.0 True
68 904 347.580645161 936.483870968 1.0 True
69 873 344.580645161 904.225806452 1.0 True
70 904 347.580645161 936.483870968 1.0 True
71 873 344.580645161 904.225806452 1.0 True
72 904 347.580645161 936.483870968 1.0 True
73 873 344.580645161 904.225806452 1.0 True
74 904 347.580645161 936.483870968 1.0 True
75 873 344.580645161 904.225806452 1.0 True
76 904 347.580645161 936.483870968 1.0 True
77 873 344.580645161 904.225806452 1.0 True
78 904 347.580645161 936.483870968 1.0 True
79 873 344.580645161 904.225806452 1.0 True
80 904 347.580645161 936.483870968 1.0 True
81 873 344.580645161 904.225806452 1.0 True
82 904 347.580645161 936.483870968 1.0 True
83 873 344.580645161 904.225806452 1.0 True
84 904 347.580645161 936.483870968 1.0 True
85 873 344.580645161 904.225806452 1.0 True
86 904 347.580645161 936.483870968 1.0 True
87 873 344.580645161 904.225806452 1.0 True
88 904 347.580645161 936.483870968 1.0 True
89 873 344.580645161 904.225806452 1.0 True
90 904 347.580645161 936.483870968 1.0 True
91 873 344.580645161 904.225806452 1.0 True
92 904 347.580645161 936.483870968 1.0 True
93 912 887.709677419 957.483870968 1.0 True
94 943 889.709677419 975.741935484 1.0 True
95 697 975.741935484 729.677419355 1.0 True
96 696 964.225806452 726.677419355 1.0 True
97 873 344.580645161 904.225806452 1.0 True
98 904 347.580645161 936.483870968 1.0 True
99 913 907.225806452 966.483870968 1.0 True
100 665 922.225806452 690.419354839 1.0 True
101 873 344.580645161 904.225806452 1.0 True
102 904 347.580645161 936.483870968 1.0 True
103 695 899.709677419 716.677419355 1.0 True
104 388 1037.25806452 397.096774194 1.0 True
105 728 1006.74193548 748.935483871 1.0 True
106 881 898.709677419 904.225806452 1.0 True
107 873 344.580645161 904.225806452 1.0 True
108 357 1072.25806452 356.838709677 1.0 True
109 904 347.580645161 936.483870968 1.0 True
110 356 1006.74193548 378.838709677 1.0 True
111 387 1005.74193548 399.096774194 1.0 True
112 727 921.225806452 762.935483871 1.0 True
113 572 960.225806452 609.64516129 1.0 True
114 758 960.225806452 798.193548387 1.0 True
115 873 344.580645161 904.225806452 1.0 True
116 904 347.580645161 936.483870968 1.0 True
117 389 1105.77419355 402.096774194 1.0 True
118 847 697.161290323 897.967741935 1.0 True
119 450 1043.25806452 452.612903226 1.0 True
120 873 344.580645161 904.225806452 1.0 True
121 541 935.225806452 548.387096774 1.0 True
122 325 1013.74193548 332.580645161 1.0 True
123 904 347.580645161 936.483870968 1.0 True
124 848 712.677419355 872.967741935 1.0 True
125 816 688.161290323 853.709677419 1.0 True
126 873 344.580645161 904.225806452 1.0 True
127 904 347.580645161 936.483870968 1.0 True
128 878 699.161290323 929.225806452 1.0 True
129 295 1046.25806452 301.322580645 1.0 True
130 873 344.580645161 904.225806452 1.0 True
131 904 347.580645161 936.483870968 1.0 True
132 325 1013.74193548 332.580645161 1.0 True
133 357 1072.25806452 356.838709677 1.0 True
134 909 651.161290323 955.483870968 1.0 True
135 873 344.580645161 904.225806452 1.0 True
136 904 347.580645161 936.483870968 1.0 True
137 326 1087.25806452 329.580645161 1.0 True
138 511 1024.74193548 535.129032258 1.0 True
139 294 1016.74193548 319.322580645 1.0 True
140 873 344.580645161 904.225806452 1.0 True
141 904 347.580645161 936.483870968 1.0 True
142 480 982.741935484 510.870967742 1.0 True
143 264 1068.25806452 275.064516129 1.0 True
144 356 1006.74193548 378.838709677 1.0 True
145 873 344.580645161 904.225806452 1.0 True
146 904 347.580645161 936.483870968 1.0 True
147 512 1056.25806452 542.129032258 1.0 True
148 873 344.580645161 904.225806452 1.0 True
149 904 347.580645161 936.483870968 1.0 True
150 573 1000.74193548 583.64516129 1.0 True
151 851 919.225806452 901.967741935 1.0 True
152 873 344.580645161 904.225806452 1.0 True
153 904 347.580645161 936.483870968 1.0 True
154 881 898.709677419 904.225806452 1.0 True
155 873 344.580645161 904.225806452 1.0 True
156 904 347.580645161 936.483870968 1.0 True
157 874 450.096774194 908.225806452 1.0 True
158 882 963.225806452 930.225806452 1.0 True
159 263 994.741935484 268.064516129 1.0 True
160 938 556.129032258 994.741935484 1.0 True
161 876 555.129032258 933.225806452 1.0 True
162 817 769.677419355 864.709677419 1.0 True
163 876 555.129032258 933.225806452 1.0 True
164 875 490.612903226 928.225806452 1.0 True
165 906 494.612903226 948.483870968 1.0 True
166 873 344.580645161 904.225806452 1.0 True
167 232 1001.74193548 255.806451613 1.0 True
168 904 347.580645161 936.483870968 1.0 True
169 634 943.225806452 664.161290323 1.0 True
170 877 592.64516129 911.225806452 1.0 True
171 909 651.161290323 955.483870968 1.0 True
172 914 980.741935484 961.483870968 1.0 True
173 603 938.225806452 643.903225806 1.0 True
174 907 521.129032258 960.483870968 1.0 True
175 877 592.64516129 911.225806452 1.0 True
176 849 810.193548387 878.967741935 1.0 True
177 883 976.741935484 917.225806452 1.0 True
178 906 494.612903226 948.483870968 1.0 True
179 873 344.580645161 904.225806452 1.0 True
180 813 483.612903226 860.709677419 1.0 True
181 908 641.64516129 951.483870968 1.0 True
182 852 1001.74193548 901.967741935 1.0 True
183 904 347.580645161 936.483870968 1.0 True
184 907 521.129032258 960.483870968 1.0 True
185 845 553.129032258 893.967741935 1.0 True
186 665 922.225806452 690.419354839 1.0 True
187 877 592.64516129 911.225806452 1.0 True
188 905 426.096774194 939.483870968 1.0 True
189 909 651.161290323 955.483870968 1.0 True
190 969 572.129032258 1011.0 1.0 True
191 873 344.580645161 904.225806452 1.0 True
192 970 594.64516129 1013.0 1.0 True
193 904 347.580645161 936.483870968 1.0 True
194 907 521.129032258 960.483870968 1.0 True
195 847 697.161290323 897.967741935 1.0 True
196 635 1004.74193548 646.161290323 1.0 True
197 815 607.64516129 854.709677419 1.0 True
198 844 462.612903226 877.967741935 1.0 True
199 875 490.612903226 928.225806452 1.0 True
200 325 1013.74193548 332.580645161 1.0 True
201 880 815.193548387 929.225806452 1.0 True
202 848 712.677419355 872.967741935 1.0 True
203 879 746.677419355 932.225806452 1.0 True
204 873 344.580645161 904.225806452 1.0 True
205 633 885.709677419 664.161290323 1.0 True
206 200 949.225806452 220.548387097 1.0 True
207 904 347.580645161 936.483870968 1.0 True
208 418 977.741935484 429.35483871 1.0 True
209 873 344.580645161 904.225806452 1.0 True
210 387 1005.74193548 399.096774194 1.0 True
211 904 347.580645161 936.483870968 1.0 True
212 450 1043.25806452 452.612903226 1.0 True
213 881 898.709677419 904.225806452 1.0 True
214 449 972.741935484 460.612903226 1.0 True
215 873 344.580645161 904.225806452 1.0 True
216 850 858.709677419 889.967741935 1.0 True
217 904 347.580645161 936.483870968 1.0 True
218 851 919.225806452 901.967741935 1.0 True
219 386 965.225806452 390.096774194 1.0 True
220 356 1006.74193548 378.838709677 1.0 True
221 812 411.096774194 855.709677419 1.0 True
222 873 344.580645161 904.225806452 1.0 True
223 904 347.580645161 936.483870968 1.0 True
224 417 963.225806452 448.35483871 1.0 True
225 873 344.580645161 904.225806452 1.0 True
226 904 347.580645161 936.483870968 1.0 True
227 843 430.096774194 891.967741935 1.0 True
228 811 385.580645161 869.709677419 1.0 True
229 821 1004.74193548 853.709677419 1.0 True
230 873 344.580645161 904.225806452 1.0 True
232 902 204.548387097 962.483870968 0.844061589627 False
232 903 279.064516129 948.483870968 0.865138469997 False
232 933 236.548387097 993.741935484 0.964052429913 False
232 934 275.064516129 974.741935484 0.863315550247 False
232 964 232.548387097 1023.0 0.861178149319 False
233 870 172.032258065 907.225806452 0.855043979879 False
233 900 124.516129032 956.483870968 0.886835398184 False
233 901 152.032258065 939.483870968 0.879769279719 False
233 902 204.548387097 962.483870968 0.917760941942 False
233 932 130.032258065 983.741935484 0.900115007076 False
233 933 236.548387097 993.741935484 0.819946973642 False
234 809 218.548387097 861.709677419 0.872846138193 False
234 838 102.516129032 883.967741935 0.783581112011 False
234 839 167.032258065 884.967741935 0.968512720116 False
234 840 195.548387097 900.967741935 0.936343894264 False
234 870 172.032258065 907.225806452 0.994343122755 False
234 871 204.548387097 925.225806452 0.846336403992 False
234 901 152.032258065 939.483870968 0.786535624422 False
235 747 232.548387097 782.193548387 0.827712558776 False
235 777 190.032258065 808.451612903 0.886553133754 False
235 809 218.548387097 861.709677419 0.988564976271 False
236 777 190.032258065 808.451612903 0.886514493278 False
236 808 139.032258065 840.709677419 0.970915958483 False
236 809 218.548387097 861.709677419 0.827804565791 False
236 838 102.516129032 883.967741935 0.832492738084 False
236 839 167.032258065 884.967741935 0.780400377848 False
236 870 172.032258065 907.225806452 0.8401769761 False
237 776 77.5161290323 834.451612903 0.978879339299 False
237 806 57.0 867.709677419 0.827096967783 False
237 807 78.5161290323 864.709677419 0.945814228582 False
237 838 102.516129032 883.967741935 0.92831411369 False
238 777 190.032258065 808.451612903 0.886514493278 False
238 808 139.032258065 840.709677419 0.970915958483 False
238 809 218.548387097 861.709677419 0.827804565791 False
238 838 102.516129032 883.967741935 0.832492738084 False
238 839 167.032258065 884.967741935 0.780400377848 False
238 870 172.032258065 907.225806452 0.8401769761 False
239 714 99.5161290323 744.935483871 0.883072045523 False
239 745 108.516129032 794.193548387 0.996914220475 False
239 776 77.5161290323 834.451612903 0.806460184732 False
240 713 7.0 772.935483871 0.867913743978 False
240 744 4.0 803.193548387 0.955400223203 False
240 775 11.0 819.451612903 0.844187030852 False
241 682 8.0 726.677419355 0.966853586459 False
241 683 71.5161290323 721.677419355 0.875559915261 False
241 714 99.5161290323 744.935483871 0.822416195309 False
242 652 121.516129032 700.419354839 0.95702605145 False
242 683 71.5161290323 721.677419355 0.887759162232 False
242 684 129.032258065 721.677419355 0.974282428159 False
242 714 99.5161290323 744.935483871 0.984977251714 False
243 682 8.0 726.677419355 0.966853586459 False
243 683 71.5161290323 721.677419355 0.875559915261 False
243 714 99.5161290323 744.935483871 0.822416195309 False
244 620 62.0 655.161290323 0.954350013613 False
244 621 90.5161290323 652.161290323 0.969485624215 False
244 651 55.0 685.419354839 0.861150191842 False
244 652 121.516129032 700.419354839 0.921695246381 False
244 683 71.5161290323 721.677419355 0.811306320271 False
244 684 129.032258065 721.677419355 0.842907135892 False
244 714 99.5161290323 744.935483871 0.811784912392 False
245 591 186.032258065 643.903225806 0.808694902383 False
245 592 206.548387097 640.903225806 0.836010973753 False
245 621 90.5161290323 652.161290323 0.806862539499 False
245 622 177.032258065 645.161290323 0.932931622457 False
245 652 121.516129032 700.419354839 0.930285189452 False
245 653 129.032258065 693.419354839 0.866956708496 False
245 684 129.032258065 721.677419355 0.891495490412 False
246 498 154.032258065 540.129032258 0.814879678344 False
246 529 177.032258065 578.387096774 0.872787283084 False
246 559 112.516129032 606.64516129 0.834532663395 False
246 560 191.032258065 598.64516129 0.940349664149 False
246 591 186.032258065 643.903225806 0.798420289657 False
246 592 206.548387097 640.903225806 0.846936297404 False
246 622 177.032258065 645.161290323 0.920411662616 False
247 527 56.0 579.387096774 0.846996632496 False
247 558 58.0 611.64516129 0.928325804548 False
247 559 112.516129032 606.64516129 0.927042694864 False
247 589 18.0 637.903225806 0.787075782606 False
247 590 72.5161290323 617.903225806 0.960976775271 False
247 620 62.0 655.161290323 0.884743162932 False
247 621 90.5161290323 652.161290323 0.915709532355 False
248 498 154.032258065 540.129032258 0.814879678344 False
248 529 177.032258065 578.387096774 0.872787283084 False
248 559 112.516129032 606.64516129 0.834532663395 False
248 560 191.032258065 598.64516129 0.940349664149 False
248 591 186.032258065 643.903225806 0.798420289657 False
248 592 206.548387097 640.903225806 0.846936297404 False
248 622 177.032258065 645.161290323 0.920411662616 False
249 497 99.5161290323 537.129032258 0.951939835875 False
249 498 154.032258065 540.129032258 0.887318706195 False
249 528 115.516129032 569.387096774 0.966441473209 False
249 559 112.516129032 606.64516129 0.789186733752 False
250 437 197.548387097 472.612903226 0.870059019501 False
250 466 113.516129032 506.870967742 0.841346353515 False
250 467 160.032258065 502.870967742 0.990270570015 False
250 498 154.032258065 540.129032258 0.957791460394 False
250 499 208.548387097 522.129032258 0.873726396388 False
251 373 126.516129032 388.096774194 0.781798138884 False
251 404 80.5161290323 422.35483871 0.914737505572 False
251 435 108.516129032 476.612903226 0.953928177688 False
251 436 135.032258065 451.612903226 0.864389871127 False
251 466 113.516129032 506.870967742 0.793893340276 False
252 311 114.516129032 343.580645161 0.907287986794 False
252 341 51.0 361.838709677 0.846922540277 False
252 342 77.5161290323 377.838709677 0.912052312223 False
252 343 180.032258065 381.838709677 0.779334906472 False
252 373 126.516129032 388.096774194 0.980526645113 False
252 404 80.5161290323 422.35483871 0.927014402506 False
253 279 14.0 295.322580645 0.846007142073 False
253 310 31.0 337.580645161 0.972285973806 False
253 311 114.516129032 343.580645161 0.858476370476 False
253 341 51.0 361.838709677 0.977925805414 False
253 342 77.5161290323 377.838709677 0.827504392505 False
254 250 180.032258065 288.064516129 0.779198746381 False
254 280 100.516129032 309.322580645 0.779765490112 False
254 311 114.516129032 343.580645161 0.993558734889 False
254 312 134.032258065 345.580645161 0.990527660695 False
254 343 180.032258065 381.838709677 0.812687691698 False
254 373 126.516129032 388.096774194 0.902285933678 False
255 279 14.0 295.322580645 0.846007142073 False
255 310 31.0 337.580645161 0.972285973806 False
255 311 114.516129032 343.580645161 0.858476370476 False
255 341 51.0 361.838709677 0.977925805414 False
255 342 77.5161290323 377.838709677 0.827504392505 False
256 250 180.032258065 288.064516129 0.779198746381 False
256 280 100.516129032 309.322580645 0.779765490112 False
256 311 114.516129032 343.580645161 0.993558734889 False
256 312 134.032258065 345.580645161 0.990527660695 False
256 343 180.032258065 381.838709677 0.812687691698 False
256 373 126.516129032 388.096774194 0.902285933678 False
257 217 26.0 256.806451613 0.848780038756 False
257 218 85.5161290323 251.806451613 0.781472040989 False
257 248 47.0 267.064516129 0.800824231541 False
257 249 75.5161290323 260.064516129 0.865089053459 False
257 279 14.0 295.322580645 0.83960300007 False
257 280 100.516129032 309.322580645 0.864834014845 False
257 310 31.0 337.580645161 0.826423147998 False
257 311 114.516129032 343.580645161 0.827509966306 False
258 250 180.032258065 288.064516129 0.951096023785 False
258 281 186.032258065 297.322580645 0.851571507476 False
258 311 114.516129032 343.580645161 0.843014287335 False
259 217 26.0 256.806451613 0.848780038756 False
259 218 85.5161290323 251.806451613 0.781472040989 False
259 248 47.0 267.064516129 0.800824231541 False
259 249 75.5161290323 260.064516129 0.865089053459 False
259 279 14.0 295.322580645 0.83960300007 False
259 280 100.516129032 309.322580645 0.864834014845 False
259 310 31.0 337.580645161 0.826423147998 False
259 311 114.516129032 343.580645161 0.827509966306 False
260 186 36.0 222.548387097 0.981462274896 False
260 217 26.0 256.806451613 0.988917150935 False
260 248 47.0 267.064516129 0.845025951941 False
260 279 14.0 295.322580645 0.870505983763 False
261 156 100.516129032 187.290322581 0.942425516786 False
261 186 36.0 222.548387097 0.890616040604 False
261 187 91.5161290323 193.548387097 0.98988861456 False
262 95 179.032258065 126.774193548 0.792008405182 False
262 156 100.516129032 187.290322581 0.807726157979 False
262 157 167.032258065 181.290322581 0.948890486998 False
262 158 194.548387097 180.290322581 0.89757491398 False
262 187 91.5161290323 193.548387097 0.873968269565 False
262 188 143.032258065 217.548387097 0.897742914922 False
263 219 129.032258065 239.806451613 0.925222640054 False
263 250 180.032258065 288.064516129 0.921989486631 False
264 186 36.0 222.548387097 0.868943799763 False
264 187 91.5161290323 193.548387097 0.806346079143 False
264 217 26.0 256.806451613 0.891835031139 False
264 218 85.5161290323 251.806451613 0.973055366608 False
264 248 47.0 267.064516129 0.868398724846 False
264 249 75.5161290323 260.064516129 0.999513227775 False
264 279 14.0 295.322580645 0.798824709295 False
265 219 129.032258065 239.806451613 0.925222640054 False
265 250 180.032258065 288.064516129 0.921989486631 False
266 95 179.032258065 126.774193548 0.792008405182 False
266 156 100.516129032 187.290322581 0.807726157979 False
266 157 167.032258065 181.290322581 0.948890486998 False
266 158 194.548387097 180.290322581 0.89757491398 False
266 187 91.5161290323 193.548387097 0.873968269565 False
266 188 143.032258065 217.548387097 0.897742914922 False
267 95 179.032258065 126.774193548 0.779780831989 False
267 158 194.548387097 180.290322581 0.973290190293 False
267 189 248.548387097 216.548387097 0.84772090609 False
267 220 229.548387097 227.806451613 0.936047110381 False
268 128 276.064516129 149.032258065 0.825823820452 False
268 159 272.064516129 167.290322581 0.883075204451 False
268 189 248.548387097 216.548387097 0.813031027571 False
268 190 282.064516129 204.548387097 0.981176558396 False
268 220 229.548387097 227.806451613 0.816374930518 False
269 66 301.064516129 82.5161290323 0.809247379794 False
269 129 335.580645161 131.032258065 0.988001045112 False
270 4 318.064516129 31.0 0.914760276018 False
270 35 287.064516129 47.2580645161 0.874772321499 False
270 36 366.580645161 42.2580645161 0.922357362642 False
270 37 391.096774194 41.2580645161 0.837947211038 False
270 66 301.064516129 82.5161290323 0.942477073036 False
270 67 352.580645161 76.5161290323 0.971006799124 False
271 36 366.580645161 42.2580645161 0.897170550779 False
271 37 391.096774194 41.2580645161 0.949383799934 False
271 68 393.096774194 77.5161290323 0.980434681614 False
272 99 392.096774194 109.774193548 0.824727165941 False
272 130 414.096774194 129.032258065 0.976921248243 False
272 160 379.580645161 168.290322581 0.804749575219 False
272 161 394.096774194 170.290322581 0.863107843455 False
272 162 460.612903226 168.290322581 0.849500185384 False
273 38 493.612903226 63.2580645161 0.794032717373 False
273 69 467.612903226 88.5161290323 0.983928326736 False
273 100 456.612903226 98.7741935484 0.995969672006 False
274 38 493.612903226 63.2580645161 0.829079801204 False
274 39 538.129032258 55.2580645161 0.93356755127 False
274 70 571.129032258 87.5161290323 0.810224480465 False
274 71 591.64516129 71.5161290323 0.807443075737 False
274 101 563.129032258 111.774193548 0.923737617895 False
274 133 588.64516129 130.032258065 0.786924151871 False
275 71 591.64516129 71.5161290323 0.792043684186 False
275 101 563.129032258 111.774193548 0.954162447463 False
275 102 589.64516129 105.774193548 0.85840585044 False
275 132 549.129032258 148.032258065 0.931752494881 False
275 133 588.64516129 130.032258065 0.985485449911 False
275 163 572.129032258 163.290322581 0.954923934445 False
276 8 571.129032258 31.0 0.927351486488 False
276 9 591.64516129 29.0 0.808472175356 False
276 39 538.129032258 55.2580645161 0.929623064159 False
276 40 585.64516129 38.2580645161 0.882321970793 False
276 70 571.129032258 87.5161290323 0.974762191935 False
276 71 591.64516129 71.5161290323 0.987787832143 False
276 101 563.129032258 111.774193548 0.926293090008 False
276 102 589.64516129 105.774193548 0.873387836969 False
276 133 588.64516129 130.032258065 0.853960881634 False
277 71 591.64516129 71.5161290323 0.852898586622 False
277 72 679.161290323 89.5161290323 0.836800148499 False
277 101 563.129032258 111.774193548 0.84220655352 False
277 102 589.64516129 105.774193548 0.863813493822 False
277 103 649.161290323 102.774193548 0.958315996073 False
