step cell x y activation replay
106 68 1738.0 620.0 0.730931912253 False
106 69 1923.0 694.0 0.685890919526 False
106 78 1768.0 773.0 0.715747964414 False
106 79 1864.0 763.0 0.671060797049 False
109 48 1791.0 484.0 0.537985794526 False
109 49 1819.0 493.0 0.576285672461 False
109 58 1733.0 587.0 0.820235394317 False
109 59 1810.0 557.0 0.683378405908 False
109 68 1738.0 620.0 0.8851149446 False
109 69 1923.0 694.0 0.632489409769 False
112 48 1791.0 484.0 0.680949030295 False
112 49 1819.0 493.0 0.766414948449 False
112 58 1733.0 587.0 0.682727943684 False
112 59 1810.0 557.0 0.846371127739 False
112 68 1738.0 620.0 0.684937037297 False
112 69 1923.0 694.0 0.65344098085 False
115 48 1791.0 484.0 0.666085192845 False
115 49 1819.0 493.0 0.787701164269 False
115 58 1733.0 587.0 0.439165512356 False
115 59 1810.0 557.0 0.586976919366 False
115 68 1738.0 620.0 0.409612314137 False
115 69 1923.0 694.0 0.521712033325 False
118 48 1791.0 484.0 0.901990465213 False
118 49 1819.0 493.0 0.968722998785 False
118 58 1733.0 587.0 0.528957954099 False
118 59 1810.0 557.0 0.67739016035 False
118 68 1738.0 620.0 0.446890615525 False
121 39 1977.0 324.0 0.529332338453 False
121 48 1791.0 484.0 0.806159418925 False
121 49 1819.0 493.0 0.837582844214 False
124 39 1977.0 324.0 0.733315188788 False
124 48 1791.0 484.0 0.563083553111 False
124 49 1819.0 493.0 0.648561452653 False
127 39 1977.0 324.0 0.529332338453 False
127 48 1791.0 484.0 0.806159418925 False
127 49 1819.0 493.0 0.837582844214 False
130 39 1977.0 324.0 0.658954826948 False
130 48 1791.0 484.0 0.556815472153 False
130 49 1819.0 493.0 0.559663922782 False
133 19 1898.0 180.0 0.432005779464 False
133 29 1969.0 247.0 0.658364456917 False
133 39 1977.0 324.0 0.851640018669 False
136 19 1898.0 180.0 0.630461587658 False
136 29 1969.0 247.0 0.983583646969 False
136 39 1977.0 324.0 0.850604848941 False
139 19 1898.0 180.0 0.740760154444 False
139 29 1969.0 247.0 0.641790334642 False
139 39 1977.0 324.0 0.683168691044 False
142 9 1928.0 99.0 0.388839215577 False
142 19 1898.0 180.0 0.912188587357 False
142 29 1969.0 247.0 0.809051265833 False
142 39 1977.0 324.0 0.632727358375 False
145 19 1898.0 180.0 0.904360453662 False
145 29 1969.0 247.0 0.445446817967 False
145 39 1977.0 324.0 0.471230702915 False
148 19 1898.0 180.0 0.573413278734 False
148 29 1969.0 247.0 0.492003656194 False
148 39 1977.0 324.0 0.653947418024 False
151 19 1898.0 180.0 0.588598581089 False
151 28 1714.0 258.0 0.518479383631 False
151 39 1977.0 324.0 0.370214146761 False
154 19 1898.0 180.0 0.894622120323 False
154 29 1969.0 247.0 0.615900490656 False
154 39 1977.0 324.0 0.596460287201 False
157 9 1928.0 99.0 0.64599432949 False
157 19 1898.0 180.0 0.936345438999 False
157 29 1969.0 247.0 0.370050274526 False
160 8 1775.0 24.0 0.577131528395 False
160 9 1928.0 99.0 0.433698864367 False
160 19 1898.0 180.0 0.538205536021 False
163 19 1898.0 180.0 0.774870350954 False
166 8 1775.0 24.0 0.577131528395 False
166 9 1928.0 99.0 0.433698864367 False
166 19 1898.0 180.0 0.538205536021 False
169 19 1898.0 180.0 0.774870350954 False
172 8 1775.0 24.0 0.567321222018 False
172 19 1898.0 180.0 0.375819275864 False
175 8 1775.0 24.0 0.952166496793 False
178 8 1775.0 24.0 0.567321222018 False
178 19 1898.0 180.0 0.375819275864 False
181 8 1775.0 24.0 0.455377656067 False
181 18 1638.0 142.0 0.696388123283 False
184 7 1526.0 3.0 0.534805455591 False
184 8 1775.0 24.0 0.420697963402 False
184 18 1638.0 142.0 0.719093443066 False
187 7 1526.0 3.0 0.562601223199 False
187 18 1638.0 142.0 0.944024365738 False
190 7 1526.0 3.0 0.765116634883 False
190 18 1638.0 142.0 0.596125623609 False
193 7 1526.0 3.0 0.562601223199 False
193 18 1638.0 142.0 0.944024365738 False
196 7 1526.0 3.0 0.685017557716 False
196 17 1511.0 182.0 0.642806034195 False
196 18 1638.0 142.0 0.581322961812 False
199 6 1326.0 90.0 0.545620768048 False
199 7 1526.0 3.0 0.644575969016 False
199 16 1288.0 177.0 0.369563790359 False
199 17 1511.0 182.0 0.630219254525 False
199 27 1462.0 215.0 0.439322622013 False
202 6 1326.0 90.0 0.8285729367 False
202 7 1526.0 3.0 0.468724757897 False
202 16 1288.0 177.0 0.645491484226 False
205 6 1326.0 90.0 0.972393330926 False
205 16 1288.0 177.0 0.871290537866 False
205 26 1296.0 289.0 0.459923591046 False
208 6 1326.0 90.0 0.881910625881 False
208 15 1122.0 130.0 0.585252343995 False
208 16 1288.0 177.0 0.908880643523 False
208 26 1296.0 289.0 0.465840990502 False
211 6 1326.0 90.0 0.608512991373 False
211 15 1122.0 130.0 0.76219659185 False
211 16 1288.0 177.0 0.868327117061 False
211 25 1152.0 229.0 0.648118052429 False
211 26 1296.0 289.0 0.583447513897 False
211 35 1175.0 354.0 0.397450089434 False
211 36 1271.0 355.0 0.378000718821 False
214 15 1122.0 130.0 0.943555570549 False
214 16 1288.0 177.0 0.583382111064 False
214 24 977.0 268.0 0.37178405225 False
214 25 1152.0 229.0 0.817144809287 False
214 26 1296.0 289.0 0.380609561952 False
214 35 1175.0 354.0 0.40479684732 False
217 14 907.0 154.0 0.472541279059 False
217 15 1122.0 130.0 0.902691471948 False
217 24 977.0 268.0 0.606617259506 False
217 25 1152.0 229.0 0.576905302373 False
220 4 901.0 82.0 0.401733283293 False
220 14 907.0 154.0 0.615416737699 False
220 15 1122.0 130.0 0.631020659956 False
220 24 977.0 268.0 0.885916737863 False
220 25 1152.0 229.0 0.386164597427 False
223 14 907.0 154.0 0.619398616665 False
223 24 977.0 268.0 0.999867443021 False
223 34 975.0 357.0 0.638951563849 False
226 14 907.0 154.0 0.481773085861 False
226 24 977.0 268.0 0.87209405102 False
226 34 975.0 357.0 0.800507692832 False
229 24 977.0 268.0 0.634242824304 False
229 34 975.0 357.0 0.817276214349 False
229 54 894.0 539.0 0.540346216248 False
232 34 975.0 357.0 0.467232243528 False
232 54 894.0 539.0 0.823681670471 False
232 64 953.0 602.0 0.575488889751 False
235 45 1063.0 483.0 0.613814624958 False
235 54 894.0 539.0 0.818386533171 False
235 55 1028.0 563.0 0.594612516363 False
235 64 953.0 602.0 0.785552648226 False
238 54 894.0 539.0 0.962963471553 False
238 55 1028.0 563.0 0.384923269807 False
238 64 953.0 602.0 0.934005073444 False
241 54 894.0 539.0 0.787911607232 False
241 64 953.0 602.0 0.963724016554 False
241 74 803.0 754.0 0.44252688436 False
244 54 894.0 539.0 0.614574576996 False
244 55 1028.0 563.0 0.613602434878 False
244 64 953.0 602.0 0.934091918306 False
244 85 1033.0 818.0 0.375487202344 False
247 64 953.0 602.0 0.684397423982 False
247 65 1159.0 683.0 0.468922583431 False
247 85 1033.0 818.0 0.594547071773 False
250 64 953.0 602.0 0.454818058634 False
250 75 1019.0 788.0 0.806297063333 False
250 84 902.0 854.0 0.431400420349 False
250 85 1033.0 818.0 0.875175864087 False
253 75 1019.0 788.0 0.577484365375 False
253 76 1205.0 751.0 0.432725754694 False
253 85 1033.0 818.0 0.892508424329 False
256 75 1019.0 788.0 0.987873194998 False
256 84 902.0 854.0 0.615726525853 False
256 85 1033.0 818.0 0.987524643261 False
256 94 993.0 984.0 0.38961999701 False
259 74 803.0 754.0 0.516254019422 False
259 75 1019.0 788.0 0.682909420619 False
259 83 795.0 869.0 0.444077712462 False
259 84 902.0 854.0 0.852827669687 False
259 85 1033.0 818.0 0.84441304939 False
259 94 993.0 984.0 0.386017902373 False
262 74 803.0 754.0 0.602737962721 False
262 83 795.0 869.0 0.714157510126 False
262 84 902.0 854.0 0.998290715772 False
262 85 1033.0 818.0 0.639929545912 False
262 93 781.0 932.0 0.548342394278 False
262 94 993.0 984.0 0.500148004029 False
265 75 1019.0 788.0 0.610923305315 False
265 83 795.0 869.0 0.417229667051 False
265 84 902.0 854.0 0.864826726024 False
265 85 1033.0 818.0 0.897988256283 False
265 94 993.0 984.0 0.605728239363 False
268 74 803.0 754.0 0.637162393196 False
268 75 1019.0 788.0 0.449464794811 False
268 83 795.0 869.0 0.554809923973 False
268 84 902.0 854.0 0.905062052803 False
268 85 1033.0 818.0 0.733851482783 False
271 75 1019.0 788.0 0.946294746333 False
271 84 902.0 854.0 0.727055043649 False
271 85 1033.0 818.0 0.954912406788 False
271 94 993.0 984.0 0.400451206372 False
274 75 1019.0 788.0 0.532040176812 False
274 84 902.0 854.0 0.78698337595 False
274 85 1033.0 818.0 0.905312487119 False
274 94 993.0 984.0 0.699544453682 False
277 75 1019.0 788.0 0.860317857841 False
277 84 902.0 854.0 0.560304770188 False
277 85 1033.0 818.0 0.995579156662 False
277 94 993.0 984.0 0.4499650012 False
280 75 1019.0 788.0 0.370957135395 False
280 84 902.0 854.0 0.562392411418 False
280 85 1033.0 818.0 0.875240963365 False
280 94 993.0 984.0 0.728888858046 False
283 75 1019.0 788.0 0.460028808136 False
283 84 902.0 854.0 0.371291561014 False
283 85 1033.0 818.0 0.892527868573 False
283 94 993.0 984.0 0.434752005579 False
286 75 1019.0 788.0 0.934829755011 False
286 84 902.0 854.0 0.518766801183 False
286 85 1033.0 818.0 0.973794119258 False
289 75 1019.0 788.0 0.586664716656 False
289 84 902.0 854.0 0.579361539422 False
289 85 1033.0 818.0 0.952535875015 False
289 94 993.0 984.0 0.615842995846 False
292 75 1019.0 788.0 0.528816601283 False
292 83 795.0 869.0 0.421470729547 False
292 84 902.0 854.0 0.865378727227 False
292 85 1033.0 818.0 0.878357816378 False
292 94 993.0 984.0 0.6579900845 False
295 84 902.0 854.0 0.619368505787 False
295 85 1033.0 818.0 0.805056032063 False
295 94 993.0 984.0 0.837212814811 False
298 85 1033.0 818.0 0.570232705588 False
298 94 993.0 984.0 0.823234877272 False
298 95 1149.0 970.0 0.594539201826 False
301 85 1033.0 818.0 0.429507760899 False
301 94 993.0 984.0 0.53515974847 False
301 95 1149.0 970.0 0.985275422407 False
304 95 1149.0 970.0 0.659835587368 False
307 86 1384.0 877.0 0.37970343656 False
307 96 1388.0 917.0 0.483126001677 False
310 86 1384.0 877.0 0.555779663777 False
310 96 1388.0 917.0 0.507703672505 False
313 86 1384.0 877.0 0.944597244343 False
313 96 1388.0 917.0 0.891959531127 False
316 86 1384.0 877.0 0.893560585623 False
316 87 1428.0 813.0 0.894703457607 False
316 96 1388.0 917.0 0.683344720066 False
319 86 1384.0 877.0 0.743165535935 False
319 87 1428.0 813.0 0.558624825027 False
319 96 1388.0 917.0 0.735420504852 False
322 86 1384.0 877.0 0.39366199338 False
322 87 1428.0 813.0 0.55618990634 False
325 88 1613.0 859.0 0.832454290744 False
325 97 1599.0 918.0 0.524805175187 False
325 98 1653.0 905.0 0.370174642539 False
328 88 1613.0 859.0 0.916785890565 False
328 97 1599.0 918.0 0.872525186051 False
328 98 1653.0 905.0 0.89569284208 False
331 88 1613.0 859.0 0.408015232738 False
331 97 1599.0 918.0 0.586217483393 False
331 98 1653.0 905.0 0.875815189816 False
334 98 1653.0 905.0 0.432771127816 False
334 99 1879.0 914.0 0.603638522901 False
337 89 1825.0 852.0 0.501471765345 False
337 99 1879.0 914.0 0.877271501395 False
340 78 1768.0 773.0 0.45661842388 False
340 89 1825.0 852.0 0.621536837937 False
340 99 1879.0 914.0 0.689437117814 False
343 99 1879.0 914.0 0.666991024591 False
346 99 1879.0 914.0 0.898863878865 False
349 89 1825.0 852.0 0.634736053138 False
349 99 1879.0 914.0 0.785989822241 False
352 89 1825.0 852.0 0.690743667821 False
352 99 1879.0 914.0 0.982217632404 False
355 69 1923.0 694.0 0.483603888839 False
355 79 1864.0 763.0 0.529879866585 False
355 89 1825.0 852.0 0.567500308414 False
355 99 1879.0 914.0 0.909672285632 False
358 69 1923.0 694.0 0.620046150706 False
358 78 1768.0 773.0 0.5998668817 False
358 79 1864.0 763.0 0.874157759602 False
358 89 1825.0 852.0 0.785101726342 False
358 99 1879.0 914.0 0.737606648338 False
361 69 1923.0 694.0 0.882397334529 False
361 79 1864.0 763.0 0.913593601229 False
361 99 1879.0 914.0 0.527926467786 False
364 68 1738.0 620.0 0.429758381755 False
364 69 1923.0 694.0 0.98908263719 False
364 79 1864.0 763.0 0.666868540349 False
367 69 1923.0 694.0 0.90656435087 False
370 48 1791.0 484.0 0.532165999874 False
370 49 1819.0 493.0 0.645324057676 False
370 58 1733.0 587.0 0.467604676097 False
370 59 1810.0 557.0 0.560005426941 False
370 68 1738.0 620.0 0.478174827304 False
370 69 1923.0 694.0 0.748615397658 False
373 48 1791.0 484.0 0.693716116836 False
373 49 1819.0 493.0 0.813807509902 False
373 58 1733.0 587.0 0.417175246081 False
373 59 1810.0 557.0 0.555408728556 False
373 68 1738.0 620.0 0.37779833859 False
373 69 1923.0 694.0 0.450409502366 False
376 39 1977.0 324.0 0.555409405263 False
376 48 1791.0 484.0 0.501723471209 False
376 49 1819.0 493.0 0.618424482253 False
379 39 1977.0 324.0 0.672488071738 False
379 48 1791.0 484.0 0.650028906345 False
379 49 1819.0 493.0 0.727647231875 False
382 39 1977.0 324.0 0.629255930389 False
382 48 1791.0 484.0 0.650837094382 False
382 49 1819.0 493.0 0.661647178813 False
385 29 1969.0 247.0 0.548845041415 False
385 39 1977.0 324.0 0.865737386247 False
385 49 1819.0 493.0 0.388564233364 False
388 19 1898.0 180.0 0.728392811861 False
388 29 1969.0 247.0 0.770921563341 False
388 39 1977.0 324.0 0.758310567078 False
391 9 1928.0 99.0 0.491373598514 False
391 19 1898.0 180.0 0.998005609991 False
391 29 1969.0 247.0 0.606360968933 False
391 39 1977.0 324.0 0.513309638765 False
394 19 1898.0 180.0 0.778170234361 False
397 8 1775.0 24.0 0.489704306092 False
397 19 1898.0 180.0 0.404928053067 False
400 8 1775.0 24.0 0.907876134736 False
403 8 1775.0 24.0 0.489704306092 False
403 19 1898.0 180.0 0.404928053067 False
406 8 1775.0 24.0 0.73141389784 False
406 18 1638.0 142.0 0.475258777514 False
409 18 1638.0 142.0 0.876298622052 False
409 28 1714.0 258.0 0.379650103758 False
412 7 1526.0 3.0 0.615735351488 False
412 18 1638.0 142.0 0.819176134319 False
415 7 1526.0 3.0 0.582152246615 False
415 17 1511.0 182.0 0.48183237511 False
415 18 1638.0 142.0 0.845784787789 False
418 6 1326.0 90.0 0.370107223609 False
418 7 1526.0 3.0 0.63705254461 False
418 17 1511.0 182.0 0.803182278764 False
418 18 1638.0 142.0 0.409617824742 False
418 27 1462.0 215.0 0.415508051123 False
421 6 1326.0 90.0 0.381897803037 False
421 7 1526.0 3.0 0.905536880514 False
424 6 1326.0 90.0 0.370107223609 False
424 7 1526.0 3.0 0.63705254461 False
424 17 1511.0 182.0 0.803182278764 False
424 18 1638.0 142.0 0.409617824742 False
424 27 1462.0 215.0 0.415508051123 False
427 6 1326.0 90.0 0.381897803037 False
427 7 1526.0 3.0 0.905536880514 False
430 6 1326.0 90.0 0.370107223609 False
430 7 1526.0 3.0 0.63705254461 False
430 17 1511.0 182.0 0.803182278764 False
430 18 1638.0 142.0 0.409617824742 False
430 27 1462.0 215.0 0.415508051123 False
433 6 1326.0 90.0 0.65363256736 False
433 7 1526.0 3.0 0.538747549611 False
433 16 1288.0 177.0 0.495641955751 False
433 17 1511.0 182.0 0.541044752893 False
433 27 1462.0 215.0 0.527773843766 False
436 6 1326.0 90.0 0.67445547005 False
436 7 1526.0 3.0 0.765801470517 False
436 16 1288.0 177.0 0.371258470159 False
439 6 1326.0 90.0 0.65363256736 False
439 7 1526.0 3.0 0.538747549611 False
439 16 1288.0 177.0 0.495641955751 False
439 17 1511.0 182.0 0.541044752893 False
439 27 1462.0 215.0 0.527773843766 False
442 6 1326.0 90.0 0.67445547005 False
442 7 1526.0 3.0 0.765801470517 False
442 16 1288.0 177.0 0.371258470159 False
445 6 1326.0 90.0 0.65363256736 False
445 7 1526.0 3.0 0.538747549611 False
445 16 1288.0 177.0 0.495641955751 False
445 17 1511.0 182.0 0.541044752893 False
445 27 1462.0 215.0 0.527773843766 False
448 6 1326.0 90.0 0.892095154141 False
448 16 1288.0 177.0 0.778048755469 False
448 26 1296.0 289.0 0.448486169355 False
451 6 1326.0 90.0 0.999060050554 False
451 16 1288.0 177.0 0.766982373006 False
454 6 1326.0 90.0 0.892001318456 False
454 15 1122.0 130.0 0.533693669525 False
454 16 1288.0 177.0 0.948179401561 False
454 26 1296.0 289.0 0.524254734379 False
457 5 1140.0 48.0 0.440647574738 False
457 6 1326.0 90.0 0.771999973298 False
457 15 1122.0 130.0 0.707897558564 False
457 16 1288.0 177.0 0.722338001272 False
460 6 1326.0 90.0 0.693768459753 False
460 15 1122.0 130.0 0.737100820795 False
460 16 1288.0 177.0 0.894229554809 False
460 25 1152.0 229.0 0.514084970811 False
460 26 1296.0 289.0 0.546397471999 False
463 5 1140.0 48.0 0.653569022959 False
463 6 1326.0 90.0 0.556779460769 False
463 15 1122.0 130.0 0.906613377532 False
463 16 1288.0 177.0 0.631707206411 False
463 25 1152.0 229.0 0.384705197924 False
466 5 1140.0 48.0 0.67495375645 False
466 15 1122.0 130.0 0.977644655224 False
466 16 1288.0 177.0 0.369695361851 False
469 4 901.0 82.0 0.604562712401 False
469 14 907.0 154.0 0.599198788109 False
469 15 1122.0 130.0 0.814725508132 False
469 24 977.0 268.0 0.449759996536 False
472 4 901.0 82.0 0.878451265157 False
472 14 907.0 154.0 0.851634720981 False
472 15 1122.0 130.0 0.524702306616 False
472 24 977.0 268.0 0.494008741622 False
475 4 901.0 82.0 0.612511297909 False
475 14 907.0 154.0 0.727512530714 False
475 15 1122.0 130.0 0.73697747119 False
475 24 977.0 268.0 0.681335979892 False
478 14 907.0 154.0 0.480284944447 False
478 15 1122.0 130.0 0.799957338497 False
478 24 977.0 268.0 0.726205258909 False
478 25 1152.0 229.0 0.624277025099 False
478 35 1175.0 354.0 0.404452627227 False
481 15 1122.0 130.0 0.536474636637 False
481 24 977.0 268.0 0.809470533528 False
481 25 1152.0 229.0 0.576946509083 False
481 34 975.0 357.0 0.403494460247 False
481 35 1175.0 354.0 0.618759136474 False
484 24 977.0 268.0 0.697291024124 False
484 34 975.0 357.0 0.60292419022 False
484 35 1175.0 354.0 0.731554969226 False
487 24 977.0 268.0 0.464192887284 False
487 34 975.0 357.0 0.504485208594 False
487 35 1175.0 354.0 0.668411142159 False
487 45 1063.0 483.0 0.750972846683 False
490 24 977.0 268.0 0.567302431048 False
490 34 975.0 357.0 0.805480842688 False
490 35 1175.0 354.0 0.394059440471 False
490 45 1063.0 483.0 0.578406154204 False
490 54 894.0 539.0 0.501428489399 False
490 64 953.0 602.0 0.373815817944 False
493 34 975.0 357.0 0.381686207422 False
493 35 1175.0 354.0 0.472220411831 False
493 45 1063.0 483.0 0.96004602768 False
493 54 894.0 539.0 0.468004080672 False
493 55 1028.0 563.0 0.385133798916 False
493 64 953.0 602.0 0.479333287377 False
496 45 1063.0 483.0 0.730994819631 False
496 54 894.0 539.0 0.744789453794 False
496 55 1028.0 563.0 0.720716704335 False
496 64 953.0 602.0 0.770804191544 False
499 54 894.0 539.0 0.915985867529 False
499 55 1028.0 563.0 0.545027573447 False
499 64 953.0 602.0 0.957903856466 False
502 45 1063.0 483.0 0.609769670383 False
502 54 894.0 539.0 0.66252570164 False
502 55 1028.0 563.0 0.988755133557 False
502 64 953.0 602.0 0.860945616987 False
505 54 894.0 539.0 0.915985867529 False
505 55 1028.0 563.0 0.545027573447 False
505 64 953.0 602.0 0.957903856466 False
508 45 1063.0 483.0 0.609769670383 False
508 54 894.0 539.0 0.66252570164 False
508 55 1028.0 563.0 0.988755133557 False
508 64 953.0 602.0 0.860945616987 False
511 54 894.0 539.0 0.755570251592 False
511 55 1028.0 563.0 0.573441908216 False
511 64 953.0 602.0 0.992134241222 False
514 54 894.0 539.0 0.506763903947 False
514 55 1028.0 563.0 0.797822899107 False
514 64 953.0 602.0 0.826877360545 False
517 64 953.0 602.0 0.701898577697 False
517 65 1159.0 683.0 0.417354509739 False
517 85 1033.0 818.0 0.612335361591 False
520 64 953.0 602.0 0.460446312792 False
520 75 1019.0 788.0 0.85665275251 False
520 84 902.0 854.0 0.468127552007 False
520 85 1033.0 818.0 0.889761747989 False
523 75 1019.0 788.0 0.642131968531 False
523 76 1205.0 751.0 0.378296950396 False
523 84 902.0 854.0 0.377654058621 False
523 85 1033.0 818.0 0.919211437884 False
526 75 1019.0 788.0 0.675174762883 False
526 84 902.0 854.0 0.616881384576 False
526 85 1033.0 818.0 0.972085364559 False
526 94 993.0 984.0 0.594087582979 False
529 74 803.0 754.0 0.384256368459 False
529 75 1019.0 788.0 0.545245223208 False
529 83 795.0 869.0 0.453197157213 False
529 84 902.0 854.0 0.893056631017 False
529 85 1033.0 818.0 0.86879100238 False
529 94 993.0 984.0 0.615206051633 False
532 75 1019.0 788.0 0.675174762883 False
532 84 902.0 854.0 0.616881384576 False
532 85 1033.0 818.0 0.972085364559 False
532 94 993.0 984.0 0.594087582979 False
535 74 803.0 754.0 0.383631314965 False
535 75 1019.0 788.0 0.900734346512 False
535 84 902.0 854.0 0.764665878331 False
535 85 1033.0 818.0 0.940941700155 False
535 94 993.0 984.0 0.41423511008 False
538 75 1019.0 788.0 0.675174762883 False
538 84 902.0 854.0 0.616881384576 False
538 85 1033.0 818.0 0.972085364559 False
538 94 993.0 984.0 0.594087582979 False
541 84 902.0 854.0 0.384594434103 False
541 85 1033.0 818.0 0.776099617634 False
541 94 993.0 984.0 0.658453969701 False
541 95 1149.0 970.0 0.445478772097 False
544 85 1033.0 818.0 0.478852666901 False
544 94 993.0 984.0 0.563990438647 False
544 95 1149.0 970.0 0.948047069312 False
547 85 1033.0 818.0 0.4528067848 False
547 95 1149.0 970.0 0.560197371822 False
550 76 1205.0 751.0 0.526867745287 False
553 95 1149.0 970.0 0.399345283366 False
556 76 1205.0 751.0 0.526867745287 False
559 95 1149.0 970.0 0.399345283366 False
562 76 1205.0 751.0 0.526867745287 False
565 86 1384.0 877.0 0.666052565974 False
565 96 1388.0 917.0 0.514473958411 False
568 86 1384.0 877.0 0.922053718438 False
568 96 1388.0 917.0 0.921606329499 False
571 86 1384.0 877.0 0.714767072932 False
571 96 1388.0 917.0 0.92445994176 False
574 86 1384.0 877.0 0.975145494784 False
574 87 1428.0 813.0 0.631277196144 False
574 96 1388.0 917.0 0.905492270668 False
577 86 1384.0 877.0 0.714767072932 False
577 96 1388.0 917.0 0.92445994176 False
580 86 1384.0 877.0 0.451431444329 False
580 96 1388.0 917.0 0.603540181419 False
583 97 1599.0 918.0 0.693072474583 False
586 88 1613.0 859.0 0.827868519263 False
586 97 1599.0 918.0 0.9682208041 False
586 98 1653.0 905.0 0.72290309291 False
589 88 1613.0 859.0 0.43041122717 False
589 97 1599.0 918.0 0.759921918905 False
589 98 1653.0 905.0 0.825747407787 False
592 88 1613.0 859.0 0.88279109251 False
592 97 1599.0 918.0 0.726239425842 False
592 98 1653.0 905.0 0.933762584946 False
595 97 1599.0 918.0 0.437140630767 False
595 98 1653.0 905.0 0.81799452259 False
595 99 1879.0 914.0 0.40008367447 False
598 89 1825.0 852.0 0.404986188882 False
598 99 1879.0 914.0 0.697675372244 False
601 78 1768.0 773.0 0.644627906119 False
