step cell x y activation replay
22 826 1290.32258065 860.709677419 0.990498259872 False
23 764 1348.32258065 796.193548387 0.939330810082 False
23 796 1403.83870968 832.451612903 0.967405924886 False
23 827 1360.83870968 845.709677419 0.979508176757 False
24 858 1359.83870968 890.967741935 0.936841930647 False
24 889 1378.83870968 914.225806452 0.999522818784 False
24 890 1442.35483871 910.225806452 0.930362832766 False
24 920 1359.83870968 961.483870968 0.95913191505 False
24 921 1422.35483871 939.483870968 0.908962498566 False
25 890 1442.35483871 910.225806452 0.998405260266 False
25 891 1494.87096774 919.225806452 0.91907712422 False
25 921 1422.35483871 939.483870968 0.95252772858 False
26 828 1462.35483871 846.709677419 0.93285499427 False
26 829 1531.87096774 864.709677419 0.956118221458 False
26 859 1476.35483871 877.967741935 0.963199787004 False
26 860 1539.87096774 888.967741935 0.962095460497 False
26 861 1561.38709677 894.967741935 0.919661583898 False
26 890 1442.35483871 910.225806452 0.915305109823 False
27 860 1539.87096774 888.967741935 0.984987161789 False
27 861 1561.38709677 894.967741935 0.988260775342 False
27 892 1583.38709677 919.225806452 0.950925706497 False
27 922 1531.87096774 946.483870968 0.980111334325 False
27 923 1550.38709677 951.483870968 0.978963458537 False
28 830 1605.38709677 852.709677419 0.92656697705 False
28 861 1561.38709677 894.967741935 0.936528198372 False
28 862 1666.90322581 885.967741935 0.94210657022 False
28 892 1583.38709677 919.225806452 0.953043213259 False
28 893 1612.90322581 928.225806452 0.993929166982 False
28 924 1647.90322581 948.483870968 0.927298440321 False
29 830 1605.38709677 852.709677419 0.930120317776 False
29 831 1624.90322581 864.709677419 0.929744921043 False
29 832 1707.41935484 841.709677419 0.913600301515 False
29 862 1666.90322581 885.967741935 0.993940826852 False
29 863 1705.41935484 890.967741935 0.923479648612 False
30 862 1666.90322581 885.967741935 0.953903150894 False
30 924 1647.90322581 948.483870968 0.980023751056 False
30 925 1706.41935484 957.483870968 0.926239569275 False
30 987 1703.41935484 1003.0 0.905513096639 False
31 894 1726.41935484 929.225806452 0.988148629587 False
31 895 1749.93548387 933.225806452 0.993099263911 False
31 925 1706.41935484 957.483870968 0.946860723674 False
31 987 1703.41935484 1003.0 0.907615961154 False
32 801 1728.41935484 825.451612903 0.928700144219 False
32 832 1707.41935484 841.709677419 0.93918479995 False
32 833 1763.93548387 839.709677419 0.912156289207 False
32 862 1666.90322581 885.967741935 0.90969800787 False
32 863 1705.41935484 890.967741935 0.938767512594 False
33 803 1810.4516129 827.451612903 0.937568034703 False
33 834 1812.4516129 849.709677419 0.978931963982 False
33 864 1792.93548387 874.967741935 0.98340711625 False
33 865 1862.4516129 886.967741935 0.94133682051 False
34 740 1767.93548387 752.935483871 0.938852123882 False
34 741 1812.4516129 766.935483871 0.983112021304 False
34 772 1816.4516129 776.193548387 0.967188822919 False
34 802 1784.93548387 814.451612903 0.951445072235 False
34 803 1810.4516129 827.451612903 0.964384027857 False
35 741 1812.4516129 766.935483871 0.912298648242 False
35 742 1900.96774194 753.935483871 0.957411792264 False
35 773 1895.96774194 776.193548387 0.951529643907 False
35 804 1882.96774194 816.451612903 0.984533776967 False
36 710 1847.4516129 732.677419355 0.963518741868 False
36 711 1871.96774194 718.677419355 0.993267663021 False
36 742 1900.96774194 753.935483871 0.97800843693 False
37 618 1926.96774194 640.903225806 0.975844587293 False
37 649 1905.96774194 652.161290323 0.933044638489 False
37 650 1937.48387097 672.161290323 0.994248517183 False
37 680 1932.96774194 684.419354839 0.99691943772 False
37 743 1964.48387097 742.935483871 0.904851803132 False
38 586 1867.4516129 609.64516129 0.938890126741 False
38 587 1897.96774194 604.64516129 0.984946809829 False
38 588 1942.48387097 598.64516129 0.979736629117 False
38 618 1926.96774194 640.903225806 0.980925816541 False
39 493 1867.4516129 502.870967742 0.944792028479 False
39 524 1824.4516129 539.129032258 0.944905075301 False
39 525 1917.96774194 534.129032258 0.914580852093 False
39 555 1813.4516129 570.387096774 0.927359078352 False
39 556 1883.96774194 558.387096774 0.998321160031 False
39 586 1867.4516129 609.64516129 0.952840368435 False
39 587 1897.96774194 604.64516129 0.955687013236 False
39 617 1850.4516129 621.903225806 0.918992287527 False
40 463 1933.96774194 461.612903226 0.912330682551 False
40 464 1971.48387097 466.612903226 0.935068008953 False
40 493 1867.4516129 502.870967742 0.938310059274 False
40 494 1910.96774194 486.870967742 0.95444415863 False
40 495 1940.48387097 494.870967742 0.993237008654 False
40 525 1917.96774194 534.129032258 0.971881677348 False
41 493 1867.4516129 502.870967742 0.997389079882 False
41 523 1804.93548387 516.129032258 0.952117120645 False
41 524 1824.4516129 539.129032258 0.965644481683 False
42 401 1928.96774194 417.096774194 0.911980620066 False
42 432 1928.96774194 444.35483871 0.97103211222 False
42 433 1976.48387097 439.35483871 0.909984359262 False
42 463 1933.96774194 461.612903226 0.970060408946 False
42 464 1971.48387097 466.612903226 0.926802521252 False
42 493 1867.4516129 502.870967742 0.941268145866 False
42 494 1910.96774194 486.870967742 0.953048776861 False
42 495 1940.48387097 494.870967742 0.958104877219 False
43 339 1921.96774194 335.580645161 0.945592546289 False
43 370 1906.96774194 384.838709677 0.999122796043 False
43 371 1966.48387097 381.838709677 0.937024276538 False
43 400 1865.4516129 406.096774194 0.924629431905 False
43 401 1928.96774194 417.096774194 0.950570815585 False
44 276 1857.4516129 266.064516129 0.910742606408 False
44 308 1929.96774194 297.322580645 0.981623551715 False
44 339 1921.96774194 335.580645161 0.99117752043 False
45 216 1951.48387097 203.548387097 0.929101739663 False
45 245 1865.4516129 233.806451613 0.925714789643 False
45 246 1893.96774194 245.806451613 0.993213596947 False
45 247 1980.48387097 237.806451613 0.905031932265 False
45 276 1857.4516129 266.064516129 0.953498549169 False
45 277 1915.96774194 266.064516129 0.977479946498 False
45 278 1939.48387097 275.064516129 0.932663291152 False
45 308 1929.96774194 297.322580645 0.950784679964 False
46 152 1866.4516129 155.032258065 0.915724080083 False
46 153 1889.96774194 141.032258065 0.969328150404 False
46 183 1842.4516129 184.290322581 0.929325656057 False
46 184 1875.96774194 176.290322581 0.942858470611 False
46 215 1893.96774194 199.548387097 0.965686661951 False
46 216 1951.48387097 203.548387097 0.954768889338 False
47 60 1870.96774194 61.2580645161 0.938199688772 False
47 91 1929.96774194 70.5161290323 0.963849865896 False
47 122 1897.96774194 121.774193548 0.986145869584 False
47 123 1954.48387097 99.7741935484 0.908511590875 False
47 153 1889.96774194 141.032258065 0.977724313451 False
48 121 1855.4516129 122.774193548 0.921139882976 False
48 151 1801.93548387 152.032258065 0.946734858252 False
48 152 1866.4516129 155.032258065 0.995795959495 False
48 153 1889.96774194 141.032258065 0.975235712152 False
48 183 1842.4516129 184.290322581 0.984983737487 False
48 184 1875.96774194 176.290322581 0.959620378234 False
49 59 1851.4516129 37.2580645161 0.953009727706 False
49 60 1870.96774194 61.2580645161 0.982993277757 False
49 90 1832.4516129 74.5161290323 0.968060557079 False
49 121 1855.4516129 122.774193548 0.93103188029 False
49 153 1889.96774194 141.032258065 0.93474636912 False
50 121 1855.4516129 122.774193548 0.921139882976 False
50 151 1801.93548387 152.032258065 0.946734858252 False
50 152 1866.4516129 155.032258065 0.995795959495 False
50 153 1889.96774194 141.032258065 0.975235712152 False
50 183 1842.4516129 184.290322581 0.984983737487 False
50 184 1875.96774194 176.290322581 0.959620378234 False
51 150 1738.41935484 160.032258065 0.909930254518 False
51 151 1801.93548387 152.032258065 0.995176106657 False
51 183 1842.4516129 184.290322581 0.936065663525 False
51 213 1749.93548387 213.548387097 0.92560212422 False
52 119 1702.41935484 110.774193548 0.955893052069 False
52 150 1738.41935484 160.032258065 0.981748058083 False
52 180 1675.90322581 184.290322581 0.911100359351 False
52 181 1687.41935484 175.290322581 0.955437141735 False
52 212 1701.41935484 194.548387097 0.910150125792 False
52 213 1749.93548387 213.548387097 0.930335348278 False
53 57 1702.41935484 47.2580645161 0.965856572399 False
53 88 1701.41935484 67.5161290323 0.987569034294 False
53 119 1702.41935484 110.774193548 0.987869919673 False
53 120 1744.93548387 96.7741935484 0.948750268272 False
54 56 1627.90322581 45.2580645161 0.912943817681 False
54 57 1702.41935484 47.2580645161 0.917962124115 False
54 87 1649.90322581 90.5161290323 0.999323296815 False
54 88 1701.41935484 67.5161290323 0.940936893956 False
54 117 1597.38709677 103.774193548 0.953500488009 False
54 118 1641.90322581 103.774193548 0.984850369012 False
54 119 1702.41935484 110.774193548 0.938883883722 False
55 55 1560.38709677 35.2580645161 0.916539425346 False
55 56 1627.90322581 45.2580645161 0.962393047114 False
55 86 1567.38709677 65.5161290323 0.938643171432 False
55 117 1597.38709677 103.774193548 0.929183526443 False
56 54 1546.87096774 58.2580645161 0.962866675438 False
56 85 1537.87096774 86.5161290323 0.998072308129 False
56 86 1567.38709677 65.5161290323 0.96357952988 False
56 117 1597.38709677 103.774193548 0.953837090907 False
56 148 1577.38709677 154.032258065 0.913418767519 False
57 84 1455.35483871 68.5161290323 0.943430101168 False
57 85 1537.87096774 86.5161290323 0.938140299191 False
58 83 1383.83870968 78.5161290323 0.90538273403 False
58 115 1444.35483871 124.774193548 0.972886475877 False
58 146 1429.35483871 129.032258065 0.996396966578 False
58 176 1409.83870968 162.290322581 0.964088637123 False
58 177 1435.35483871 189.290322581 0.954362736387 False
58 208 1431.35483871 202.548387097 0.929516387771 False
59 83 1383.83870968 78.5161290323 0.927399828716 False
59 113 1328.32258065 107.774193548 0.928529464321 False
59 144 1300.32258065 143.032258065 0.941273424332 False
59 145 1361.83870968 160.032258065 0.970739011719 False
59 175 1335.32258065 177.290322581 0.92156244196 False
60 51 1353.32258065 36.2580645161 0.958264686356 False
60 52 1371.83870968 42.2580645161 0.984715961124 False
60 82 1313.32258065 71.5161290323 0.964220958283 False
60 83 1383.83870968 78.5161290323 0.98687956471 False
60 113 1328.32258065 107.774193548 0.906530072863 False
61 83 1383.83870968 78.5161290323 0.927399828716 False
61 113 1328.32258065 107.774193548 0.928529464321 False
61 144 1300.32258065 143.032258065 0.941273424332 False
61 145 1361.83870968 160.032258065 0.970739011719 False
61 175 1335.32258065 177.290322581 0.92156244196 False
62 50 1276.80645161 53.2580645161 0.911622798084 False
62 82 1313.32258065 71.5161290323 0.9942523581 False
62 113 1328.32258065 107.774193548 0.97136916374 False
62 144 1300.32258065 143.032258065 0.948144157188 False
63 19 1255.80645161 16.0 0.905064432162 False
63 80 1168.29032258 69.5161290323 0.908810207766 False
63 81 1227.80645161 75.5161290323 0.987800580523 False
63 111 1200.29032258 98.7741935484 0.90519480033 False
63 112 1234.80645161 120.774193548 0.937801950802 False
63 143 1258.80645161 150.032258065 0.929405862785 False
64 17 1137.77419355 27.0 0.917910601428 False
64 79 1159.77419355 84.5161290323 0.998133616407 False
64 80 1168.29032258 69.5161290323 0.993268607952 False
64 110 1133.77419355 118.774193548 0.962887442658 False
64 111 1200.29032258 98.7741935484 0.935017881677 False
65 79 1159.77419355 84.5161290323 0.922531407211 False
65 109 1093.25806452 106.774193548 0.934464060201 False
65 110 1133.77419355 118.774193548 0.989519602734 False
65 140 1078.25806452 151.032258065 0.967509552993 False
65 141 1125.77419355 138.032258065 0.998416896335 False
65 172 1130.77419355 171.290322581 0.92757728806 False
66 17 1137.77419355 27.0 0.964114648524 False
66 48 1119.77419355 61.2580645161 0.997905694876 False
66 78 1054.25806452 64.5161290323 0.92686577713 False
66 79 1159.77419355 84.5161290323 0.96714778384 False
66 80 1168.29032258 69.5161290323 0.958541008917 False
66 109 1093.25806452 106.774193548 0.917447408735 False
66 110 1133.77419355 118.774193548 0.952590341559 False
67 79 1159.77419355 84.5161290323 0.922531407211 False
67 109 1093.25806452 106.774193548 0.934464060201 False
67 110 1133.77419355 118.774193548 0.989519602734 False
67 140 1078.25806452 151.032258065 0.967509552993 False
67 141 1125.77419355 138.032258065 0.998416896335 False
67 172 1130.77419355 171.290322581 0.92757728806 False
68 77 999.741935484 86.5161290323 0.912070304961 False
68 78 1054.25806452 64.5161290323 0.906928509994 False
68 108 1025.74193548 107.774193548 0.941465652612 False
68 139 1019.74193548 140.032258065 0.946026024644 False
68 140 1078.25806452 151.032258065 0.98265146763 False
68 170 1020.74193548 166.290322581 0.904859801875 False
68 171 1045.25806452 172.290322581 0.930050020329 False
69 138 935.225806452 158.032258065 0.913433226301 False
69 169 930.225806452 192.290322581 0.91678821617 False
69 170 1020.74193548 166.290322581 0.945237823285 False
69 201 1001.74193548 205.548387097 0.987623828504 False
69 232 991.741935484 229.806451613 0.968217025128 False
70 138 935.225806452 158.032258065 0.983694061987 False
70 169 930.225806452 192.290322581 0.99967037196 False
70 200 951.225806452 218.548387097 0.94613099895 False
70 232 991.741935484 229.806451613 0.905872489042 False
71 138 935.225806452 158.032258065 0.913433226301 False
71 169 930.225806452 192.290322581 0.91678821617 False
71 170 1020.74193548 166.290322581 0.945237823285 False
71 201 1001.74193548 205.548387097 0.987623828504 False
71 232 991.741935484 229.806451613 0.968217025128 False
72 138 935.225806452 158.032258065 0.983694061987 False
72 169 930.225806452 192.290322581 0.99967037196 False
72 200 951.225806452 218.548387097 0.94613099895 False
72 232 991.741935484 229.806451613 0.905872489042 False
73 138 935.225806452 158.032258065 0.913433226301 False
73 169 930.225806452 192.290322581 0.91678821617 False
73 170 1020.74193548 166.290322581 0.945237823285 False
73 201 1001.74193548 205.548387097 0.987623828504 False
73 232 991.741935484 229.806451613 0.968217025128 False
74 169 930.225806452 192.290322581 0.95731267007 False
74 200 951.225806452 218.548387097 0.985734398352 False
74 231 913.225806452 236.806451613 0.916790689054 False
74 232 991.741935484 229.806451613 0.969200961517 False
75 294 1023.74193548 303.322580645 0.908765164048 False
75 324 961.225806452 332.580645161 0.970652802273 False
76 294 1023.74193548 303.322580645 0.940621407614 False
76 324 961.225806452 332.580645161 0.919467916157 False
76 325 1001.74193548 345.580645161 0.991716363481 False
76 356 981.741935484 363.838709677 0.984901844 False
76 357 1042.25806452 356.838709677 0.968751703402 False
77 387 992.741935484 418.096774194 0.99474675249 False
77 418 985.741935484 427.35483871 0.991895845295 False
77 419 1059.25806452 434.35483871 0.938574896447 False
77 449 1003.74193548 459.612903226 0.981007700307 False
78 449 1003.74193548 459.612903226 0.975233375402 False
78 480 1004.74193548 495.870967742 0.999051382959 False
78 511 1002.74193548 542.129032258 0.921437228569 False
78 542 1005.74193548 560.387096774 0.930484329732 False
79 510 927.225806452 534.129032258 0.972605839408 False
79 541 957.225806452 561.387096774 0.989362787693 False
79 542 1005.74193548 560.387096774 0.943948017184 False
79 572 945.225806452 584.64516129 0.973958488707 False
80 542 1005.74193548 560.387096774 0.977157202824 False
80 572 945.225806452 584.64516129 0.945897478959 False
80 573 1005.74193548 585.64516129 0.994424619329 False
80 574 1051.25806452 603.64516129 0.953368549867 False
80 604 1021.74193548 616.903225806 0.983943605233 False
80 605 1033.25806452 630.903225806 0.959496537214 False
81 604 1021.74193548 616.903225806 0.950067999887 False
81 605 1033.25806452 630.903225806 0.959313695372 False
81 635 1019.74193548 675.161290323 0.970806859595 False
81 665 945.225806452 690.419354839 0.938046618802 False
81 666 1020.74193548 694.419354839 0.978213517523 False
81 667 1034.25806452 693.419354839 0.925832661554 False
82 665 945.225806452 690.419354839 0.913712416965 False
82 666 1020.74193548 694.419354839 0.962370733249 False
82 697 978.741935484 726.677419355 0.978692695727 False
82 728 980.741935484 742.935483871 0.983369651872 False
82 759 1005.74193548 785.193548387 0.906468929944 False
83 759 1005.74193548 785.193548387 0.981570421533 False
83 789 954.225806452 830.451612903 0.953232976681 False
83 790 1003.74193548 825.451612903 0.975727331706 False
84 727 925.225806452 741.935483871 0.929299819854 False
84 758 958.225806452 785.193548387 0.926077116372 False
84 789 954.225806452 830.451612903 0.979140465706 False
85 788 872.709677419 819.451612903 0.918594001051 False
85 819 848.709677419 845.709677419 0.956717003513 False
85 820 908.225806452 852.709677419 0.969427492257 False
85 850 850.709677419 876.967741935 0.947452795706 False
85 851 911.225806452 891.967741935 0.96035441724 False
85 880 829.193548387 908.225806452 0.908221484764 False
86 850 850.709677419 876.967741935 0.954176527257 False
86 880 829.193548387 908.225806452 0.999753791576 False
86 881 860.709677419 907.225806452 0.965125354662 False
86 911 821.193548387 943.483870968 0.938785060318 False
87 817 709.677419355 852.709677419 0.909010660523 False
87 849 774.193548387 879.967741935 0.968534213315 False
87 879 713.677419355 906.225806452 0.960935151439 False
87 880 829.193548387 908.225806452 0.9204903866 False
87 910 718.677419355 944.483870968 0.942139652231 False
88 786 745.677419355 837.451612903 0.942047007753 False
88 816 672.161290323 857.709677419 0.97276678461 False
88 817 709.677419355 852.709677419 0.99980430264 False
88 848 716.677419355 887.967741935 0.93458998065 False
88 879 713.677419355 906.225806452 0.955167238729 False
89 817 709.677419355 852.709677419 0.910105216716 False
89 848 716.677419355 887.967741935 0.914291565818 False
89 878 683.161290323 934.225806452 0.946482263462 False
89 879 713.677419355 906.225806452 0.993349728884 False
89 909 689.161290323 965.483870968 0.963356942783 False
89 910 718.677419355 944.483870968 0.992690711236 False
90 877 612.64516129 929.225806452 0.922626398584 False
90 908 635.64516129 947.483870968 0.94361755001 False
90 909 689.161290323 965.483870968 0.985400706551 False
90 910 718.677419355 944.483870968 0.92902872817 False
90 939 616.64516129 975.741935484 0.964064830337 False
90 940 688.161290323 986.741935484 0.949901519342 False
90 970 595.64516129 1008.0 0.906931457877 False
90 971 677.161290323 1017.0 0.965143230502 False
91 845 558.129032258 894.967741935 0.933207939182 False
91 846 627.64516129 888.967741935 0.939434128338 False
91 877 612.64516129 929.225806452 0.99974991439 False
91 908 635.64516129 947.483870968 0.960043980891 False
91 939 616.64516129 975.741935484 0.955787368634 False
92 782 511.612903226 835.451612903 0.926655985623 False
92 784 610.64516129 825.451612903 0.917851760942 False
92 814 577.129032258 866.709677419 0.98865932602 False
92 815 581.64516129 849.709677419 0.981729911047 False
92 845 558.129032258 894.967741935 0.993189233336 False
92 877 612.64516129 929.225806452 0.910108404286 False
93 751 463.612903226 803.193548387 0.947510372173 False
93 752 522.129032258 787.193548387 0.971649403882 False
93 782 511.612903226 835.451612903 0.998506426195 False
93 813 513.612903226 846.709677419 0.983767000827 False
93 815 581.64516129 849.709677419 0.912010067103 False
93 844 482.612903226 878.967741935 0.936175395568 False
94 719 429.096774194 771.935483871 0.944979205055 False
94 750 423.096774194 790.193548387 0.969645553376 False
94 751 463.612903226 803.193548387 0.983319615435 False
94 781 428.096774194 823.451612903 0.990169064611 False
94 782 511.612903226 835.451612903 0.919555359571 False
94 812 424.096774194 865.709677419 0.966512106112 False
94 844 482.612903226 878.967741935 0.926681833383 False
95 812 424.096774194 865.709677419 0.976734866691 False
95 843 405.096774194 897.967741935 0.974060196853 False
95 844 482.612903226 878.967741935 0.967900749288 False
95 874 401.096774194 914.225806452 0.91890313109 False
95 875 455.612903226 903.225806452 0.996596577011 False
96 749 365.580645161 782.193548387 0.914837914244 False
96 750 423.096774194 790.193548387 0.93018854424 False
96 781 428.096774194 823.451612903 0.933699118311 False
96 811 344.580645161 857.709677419 0.955521015938 False
96 812 424.096774194 865.709677419 0.977932126677 False
96 842 380.580645161 880.967741935 0.947983339699 False
96 843 405.096774194 897.967741935 0.952761995035 False
97 812 424.096774194 865.709677419 0.939110523823 False
97 842 380.580645161 880.967741935 0.942599169515 False
97 843 405.096774194 897.967741935 0.991426461692 False
97 874 401.096774194 914.225806452 0.997695053389 False
97 875 455.612903226 903.225806452 0.931640385517 False
97 904 373.580645161 956.483870968 0.923930956503 False
98 749 365.580645161 782.193548387 0.914837914244 False
98 750 423.096774194 790.193548387 0.93018854424 False
98 781 428.096774194 823.451612903 0.933699118311 False
98 811 344.580645161 857.709677419 0.955521015938 False
98 812 424.096774194 865.709677419 0.977932126677 False
98 842 380.580645161 880.967741935 0.947983339699 False
98 843 405.096774194 897.967741935 0.952761995035 False
99 811 344.580645161 857.709677419 0.973628258018 False
99 841 289.064516129 875.967741935 0.939733164515 False
99 842 380.580645161 880.967741935 0.940225983363 False
99 843 405.096774194 897.967741935 0.936814754785 False
99 873 343.580645161 911.225806452 0.986451503975 False
100 779 290.064516129 825.451612903 0.991356872809 False
100 810 261.064516129 867.709677419 0.972252670429 False
100 811 344.580645161 857.709677419 0.955326244685 False
100 841 289.064516129 875.967741935 0.984555381294 False
102 873 343.580645161 911.225806452 1.0 True
103 811 344.580645161 857.709677419 1.0 True
104 842 380.580645161 880.967741935 1.0 True
105 841 289.064516129 875.967741935 1.0 True
106 843 405.096774194 897.967741935 1.0 True
107 811 344.580645161 857.709677419 1.0 True
108 811 344.580645161 857.709677419 1.0 True
109 841 289.064516129 875.967741935 1.0 True
110 811 344.580645161 857.709677419 1.0 True
111 841 289.064516129 875.967741935 1.0 True
112 811 344.580645161 857.709677419 1.0 True
113 841 289.064516129 875.967741935 1.0 True
114 811 344.580645161 857.709677419 1.0 True
115 841 289.064516129 875.967741935 1.0 True
116 811 344.580645161 857.709677419 1.0 True
117 841 289.064516129 875.967741935 1.0 True
118 811 344.580645161 857.709677419 1.0 True
119 841 289.064516129 875.967741935 1.0 True
120 811 344.580645161 857.709677419 1.0 True
121 841 289.064516129 875.967741935 1.0 True
122 811 344.580645161 857.709677419 1.0 True
123 811 344.580645161 857.709677419 1.0 True
124 841 289.064516129 875.967741935 1.0 True
125 811 344.580645161 857.709677419 1.0 True
126 841 289.064516129 875.967741935 1.0 True
127 811 344.580645161 857.709677419 1.0 True
128 841 289.064516129 875.967741935 1.0 True
129 904 373.580645161 956.483870968 1.0 True
130 811 344.580645161 857.709677419 1.0 True
131 841 289.064516129 875.967741935 1.0 True
132 904 373.580645161 956.483870968 1.0 True
133 811 344.580645161 857.709677419 1.0 True
134 841 289.064516129 875.967741935 1.0 True
135 874 401.096774194 914.225806452 1.0 True
136 904 373.580645161 956.483870968 1.0 True
137 811 344.580645161 857.709677419 1.0 True
138 874 401.096774194 914.225806452 1.0 True
139 841 289.064516129 875.967741935 1.0 True
140 904 373.580645161 956.483870968 1.0 True
141 874 401.096774194 914.225806452 1.0 True
142 811 344.580645161 857.709677419 1.0 True
143 875 455.612903226 903.225806452 1.0 True
144 904 373.580645161 956.483870968 1.0 True
